"iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC"
"isoComp_00012167","geneComp_00002499","ENST00000567826.1","BRD7","d","f","BRD7","protein_coding","retained_intron",50.5018572916917,63.880776406082,37.1229381773015,9.9939237003483,2.38885044347344,-0.782908197231789,NA,0.103390042337692,0.0687924792342031,0.137987605441182,0.0687924792342031,0.137987605441182,0.90934651369453,NA,0.00268333333333333,0.00146666666666667,0.0039,0.00243333333333333,NA,NA,NA
"isoComp_00012168","geneComp_00002499","ENST00000569774.6","BRD7","d","f","BRD7","protein_coding","protein_coding",50.5018572916917,63.880776406082,37.1229381773015,9.9939237003483,2.38885044347344,-0.782908197231789,NA,2.11310703253009,2.4798050847758,1.74640898028437,2.4798050847758,1.71834666134297,-0.503403988947061,NA,0.0472666666666667,0.0527333333333333,0.0418,-0.0109333333333333,NA,NA,FALSE
"isoComp_00012444","geneComp_00002536","ENST00000261721.9","BTBD1","d","f","BTBD1","protein_coding","protein_coding",99.3381715690386,106.074519460682,92.6018236773952,15.2257827738242,0.957175170884619,-0.195945846141361,NA,83.6923793142422,98.2689813974713,69.1157772310131,16.5099425432455,2.81457937896549,-0.507659108410909,NA,0.834283333333333,0.922566666666667,0.746,-0.176566666666667,NA,NA,FALSE
"isoComp_00012445","geneComp_00002536","ENST00000379403.2","BTBD1","d","f","BTBD1","protein_coding","protein_coding",99.3381715690386,106.074519460682,92.6018236773952,15.2257827738242,0.957175170884619,-0.195945846141361,NA,0.201800871230064,0.137584958468406,0.266016783991722,0.137584958468406,0.151668312704379,0.903210304265865,NA,0.00235,0.0018,0.0029,0.0011,NA,NA,FALSE
"isoComp_00012446","geneComp_00002536","ENST00000558344.1","BTBD1","d","f","BTBD1","protein_coding","retained_intron",99.3381715690386,106.074519460682,92.6018236773952,15.2257827738242,0.957175170884619,-0.195945846141361,NA,0.221941084219648,0.309270391407938,0.134611777031358,0.309270391407938,0.0686252375093444,-1.14259371738818,NA,0.00208333333333333,0.0027,0.00146666666666667,-0.00123333333333333,NA,NA,NA
"isoComp_00012447","geneComp_00002536","ENST00000559652.5","BTBD1","d","f","BTBD1","protein_coding","nonsense_mediated_decay",99.3381715690386,106.074519460682,92.6018236773952,15.2257827738242,0.957175170884619,-0.195945846141361,NA,15.1359627192233,7.35868271333428,22.9132427251122,4.71328848954302,1.83437324291105,1.63733250298712,NA,0.160383333333333,0.0729333333333333,0.247833333333333,0.1749,NA,NA,TRUE
"isoComp_00012448","geneComp_00002536","ENST00000560015.1","BTBD1","d","f","BTBD1","protein_coding","processed_transcript",99.3381715690386,106.074519460682,92.6018236773952,15.2257827738242,0.957175170884619,-0.195945846141361,NA,0.0860875801234331,0,0.172175160246866,0,0.0881097713239859,4.18725435462172,NA,0.000933333333333333,0,0.00186666666666667,0.00186666666666667,NA,NA,NA
"isoComp_00012530","geneComp_00002552","ENST00000335895.12","BTF3","d","f","BTF3","protein_coding","protein_coding",1015.10336755108,1392.81174977096,637.394985331186,499.671145276482,15.6435100486024,-1.12772842883749,NA,659.351224300242,766.887594399432,551.814854201052,96.6039286736543,11.55523189544,-0.474823507036229,NA,0.769333333333333,0.672766666666667,0.8659,0.193133333333333,NA,NA,FALSE
"isoComp_00012531","geneComp_00002552","ENST00000380591.7","BTF3","d","f","BTF3","protein_coding","protein_coding",1015.10336755108,1392.81174977096,637.394985331186,499.671145276482,15.6435100486024,-1.12772842883749,NA,39.6003537813276,41.729740882377,37.4709666802782,20.2944262458122,0.407311035361597,-0.155263482009332,NA,0.0505666666666667,0.0422666666666667,0.0588666666666667,0.0166,NA,NA,FALSE
"isoComp_00012532","geneComp_00002552","ENST00000508901.1","BTF3","d","f","BTF3","protein_coding","retained_intron",1015.10336755108,1392.81174977096,637.394985331186,499.671145276482,15.6435100486024,-1.12772842883749,NA,0.782456218878604,1.29526114421344,0.269651293543765,1.29526114421344,0.269651293543765,-2.22263756762763,NA,0.000783333333333333,0.00113333333333333,0.000433333333333333,-7e-04,NA,NA,NA
"isoComp_00012533","geneComp_00002552","ENST00000510787.6","BTF3","d","f","BTF3","protein_coding","retained_intron",1015.10336755108,1392.81174977096,637.394985331186,499.671145276482,15.6435100486024,-1.12772842883749,NA,0.727557469216072,0.682929027940565,0.772185910491579,0.346881845028727,0.0970091783693607,0.174803954670564,NA,0.001,8e-04,0.0012,4e-04,NA,NA,NA
"isoComp_00012534","geneComp_00002552","ENST00000512257.1","BTF3","d","f","BTF3","protein_coding","retained_intron",1015.10336755108,1392.81174977096,637.394985331186,499.671145276482,15.6435100486024,-1.12772842883749,NA,0.112712427744495,0,0.225424855488991,0,0.112829806156896,4.55719473895828,NA,0.000183333333333333,0,0.000366666666666667,0.000366666666666667,NA,NA,NA
"isoComp_00012535","geneComp_00002552","ENST00000514360.5","BTF3","d","f","BTF3","protein_coding","retained_intron",1015.10336755108,1392.81174977096,637.394985331186,499.671145276482,15.6435100486024,-1.12772842883749,NA,3.12701274157033,2.4470964788227,3.80692900431795,1.62134882707771,0.391087144607158,0.635457845593145,NA,0.0046,0.0032,0.006,0.0028,NA,NA,NA
"isoComp_00012536","geneComp_00002552","ENST00000514505.7","BTF3","d","f","BTF3","protein_coding","retained_intron",1015.10336755108,1392.81174977096,637.394985331186,499.671145276482,15.6435100486024,-1.12772842883749,NA,294.600002657521,558.932271952923,30.2677333621193,500.891384736577,5.38209147746546,-4.2063701758561,NA,0.155133333333333,0.263133333333333,0.0471333333333333,-0.216,NA,NA,NA
"isoComp_00012537","geneComp_00002552","ENST00000676856.1","BTF3","d","f","BTF3","protein_coding","retained_intron",1015.10336755108,1392.81174977096,637.394985331186,499.671145276482,15.6435100486024,-1.12772842883749,NA,0.331702867921441,0.29189704578875,0.371508690054132,0.205722902580742,0.0658056318036674,0.337659279888498,NA,0.00045,3e-04,6e-04,3e-04,NA,NA,NA
"isoComp_00012538","geneComp_00002552","ENST00000676862.1","BTF3","d","f","BTF3","protein_coding","nonsense_mediated_decay",1015.10336755108,1392.81174977096,637.394985331186,499.671145276482,15.6435100486024,-1.12772842883749,NA,12.3902343104691,15.6645803323291,9.11588828860909,12.6632440620838,1.16849079128935,-0.780389918399278,NA,0.01365,0.0129333333333333,0.0143666666666667,0.00143333333333333,NA,NA,TRUE
"isoComp_00012539","geneComp_00002552","ENST00000677654.1","BTF3","d","f","BTF3","protein_coding","protein_coding",1015.10336755108,1392.81174977096,637.394985331186,499.671145276482,15.6435100486024,-1.12772842883749,NA,0.361506348968018,0,0.723012697936036,0,0.392810806178665,6.19576628518462,NA,0.000583333333333333,0,0.00116666666666667,0.00116666666666667,NA,NA,FALSE
"isoComp_00012540","geneComp_00002552","ENST00000679077.1","BTF3","d","f","BTF3","protein_coding","retained_intron",1015.10336755108,1392.81174977096,637.394985331186,499.671145276482,15.6435100486024,-1.12772842883749,NA,3.71860442721709,4.88037850713871,2.55683034729547,2.56375854954377,0.418323247413197,-0.929958186458432,NA,0.0037,0.0034,0.004,6e-04,NA,NA,NA
"isoComp_00012557","geneComp_00002560","ENST00000339775.10","BTG3","d","f","BTG3","protein_coding","protein_coding",157.738970426534,129.080554262873,186.397386590196,18.6714013643463,6.01330636675653,0.530075588959424,NA,19.2337564034605,5.37462187614329,33.0928909307777,2.6884276567203,0.273477442291934,2.62004027231841,NA,0.1133,0.0487333333333333,0.177866666666667,0.129133333333333,NA,NA,FALSE
"isoComp_00012558","geneComp_00002560","ENST00000348354.7","BTG3","d","f","BTG3","protein_coding","protein_coding",157.738970426534,129.080554262873,186.397386590196,18.6714013643463,6.01330636675653,0.530075588959424,NA,129.610261974045,120.254457749651,138.966066198439,23.0791116641469,5.13861468549827,0.208626110316752,NA,0.832116666666667,0.918766666666667,0.745466666666667,-0.1733,NA,NA,FALSE
"isoComp_00012559","geneComp_00002560","ENST00000457956.1","BTG3","d","f","BTG3","protein_coding","protein_coding",157.738970426534,129.080554262873,186.397386590196,18.6714013643463,6.01330636675653,0.530075588959424,NA,1.88629729055478,0.701028121719974,3.07156645938959,0.701028121719974,0.266887905056796,2.11568537988656,NA,0.0118333333333333,0.00716666666666667,0.0165,0.00933333333333334,NA,NA,FALSE
"isoComp_00012560","geneComp_00002560","ENST00000464058.1","BTG3","d","f","BTG3","protein_coding","processed_transcript",157.738970426534,129.080554262873,186.397386590196,18.6714013643463,6.01330636675653,0.530075588959424,NA,0.483317833765239,0.0622408145452314,0.904394852985246,0.0622408145452314,0.49656902887548,3.66193121781476,NA,0.00268333333333333,0.000633333333333333,0.00473333333333333,0.0041,NA,NA,NA
"isoComp_00012561","geneComp_00002560","ENST00000471860.1","BTG3","d","f","BTG3","protein_coding","retained_intron",157.738970426534,129.080554262873,186.397386590196,18.6714013643463,6.01330636675653,0.530075588959424,NA,3.28797995380956,1.12361049415865,5.45234941346046,1.12361049415865,0.560492878222359,2.26859658394125,NA,0.0203833333333333,0.0115,0.0292666666666667,0.0177666666666667,NA,NA,NA
"isoComp_00012562","geneComp_00002560","ENST00000496601.1","BTG3","d","f","BTG3","protein_coding","processed_transcript",157.738970426534,129.080554262873,186.397386590196,18.6714013643463,6.01330636675653,0.530075588959424,NA,3.23735697089946,1.56459520665444,4.91011873514447,1.05521143400278,1.88462921755642,1.64371214040806,NA,0.0196666666666667,0.0132,0.0261333333333333,0.0129333333333333,NA,NA,NA
"isoComp_00012926","geneComp_00002632","ENST00000378090.9","C12orf73","d","f","C12orf73","protein_coding","protein_coding",13.6270388787927,19.7096689504873,7.54440880709809,9.33304590097806,0.561715236314413,-1.38424456977254,NA,0.948619540415453,0.730510612820347,1.16672846801056,0.730510612820347,0.268571767993092,0.668189137441054,NA,0.114116666666667,0.0739666666666667,0.154266666666667,0.0803,NA,NA,FALSE
"isoComp_00012927","geneComp_00002632","ENST00000546540.1","C12orf73","d","f","C12orf73","protein_coding","protein_coding",13.6270388787927,19.7096689504873,7.54440880709809,9.33304590097806,0.561715236314413,-1.38424456977254,NA,0.292844900960918,0.395943246176777,0.189746555745059,0.216779159737467,0.103772641311586,-1.02310741543552,NA,0.03305,0.0387,0.0274,-0.0113,NA,NA,FALSE
"isoComp_00012928","geneComp_00002632","ENST00000546819.1","C12orf73","d","f","C12orf73","protein_coding","protein_coding",13.6270388787927,19.7096689504873,7.54440880709809,9.33304590097806,0.561715236314413,-1.38424456977254,NA,0.571539844581059,0.816020282939419,0.327059406222699,0.445556661630211,0.225593173269231,-1.29317432078797,NA,0.05865,0.0778,0.0395,-0.0383,NA,NA,FALSE
"isoComp_00012929","geneComp_00002632","ENST00000547975.5","C12orf73","d","f","C12orf73","protein_coding","protein_coding",13.6270388787927,19.7096689504873,7.54440880709809,9.33304590097806,0.561715236314413,-1.38424456977254,NA,8.17023820497836,13.7022843656716,2.63819204428506,9.34082511881587,0.38028788018147,-2.37238927963818,NA,0.45665,0.561233333333333,0.352066666666667,-0.209166666666667,NA,NA,TRUE
"isoComp_00012930","geneComp_00002632","ENST00000549478.1","C12orf73","d","f","C12orf73","protein_coding","protein_coding",13.6270388787927,19.7096689504873,7.54440880709809,9.33304590097806,0.561715236314413,-1.38424456977254,NA,0.418523101195808,0.488099019328393,0.348947183063222,0.488099019328393,0.174508744229673,-0.47266099489828,NA,0.04965,0.0494333333333333,0.0498666666666667,0.000433333333333334,NA,NA,FALSE
"isoComp_00012931","geneComp_00002632","ENST00000549960.5","C12orf73","d","f","C12orf73","protein_coding","nonsense_mediated_decay",13.6270388787927,19.7096689504873,7.54440880709809,9.33304590097806,0.561715236314413,-1.38424456977254,NA,0.793905840112763,0.614201173148729,0.973610507076798,0.444950996099953,0.493806426287889,0.656076077385192,NA,0.0924333333333333,0.0575666666666667,0.1273,0.0697333333333333,NA,NA,TRUE
"isoComp_00012932","geneComp_00002632","ENST00000552460.1","C12orf73","d","f","C12orf73","protein_coding","nonsense_mediated_decay",13.6270388787927,19.7096689504873,7.54440880709809,9.33304590097806,0.561715236314413,-1.38424456977254,NA,0.0385081689603298,0,0.0770163379206596,0,0.0770163379206596,3.12128630238896,NA,0.00528333333333333,0,0.0105666666666667,0.0105666666666667,NA,NA,TRUE
"isoComp_00012933","geneComp_00002632","ENST00000552940.1","C12orf73","d","f","C12orf73","protein_coding","protein_coding",13.6270388787927,19.7096689504873,7.54440880709809,9.33304590097806,0.561715236314413,-1.38424456977254,NA,0.327897287504715,0,0.655794575009431,0,0.295024223518052,6.05700521012541,NA,0.0449,0,0.0898,0.0898,NA,NA,TRUE
"isoComp_00012934","geneComp_00002632","ENST00000553183.5","C12orf73","d","f","C12orf73","protein_coding","protein_coding",13.6270388787927,19.7096689504873,7.54440880709809,9.33304590097806,0.561715236314413,-1.38424456977254,NA,2.01405972813704,2.89552776525767,1.13259169101641,1.73070120000679,0.579975834105346,-1.34649029741648,NA,0.139816666666667,0.1347,0.144933333333333,0.0102333333333333,NA,NA,FALSE
"isoComp_00012935","geneComp_00002632","ENST00000651157.1","C12orf73","d","f","C12orf73","protein_coding","processed_transcript",13.6270388787927,19.7096689504873,7.54440880709809,9.33304590097806,0.561715236314413,-1.38424456977254,NA,0.0509022619462406,0.0670824851442915,0.0347220387481898,0.0370192939125786,0.0190481197399503,-0.785417126996816,NA,0.00543333333333333,0.00656666666666667,0.0043,-0.00226666666666667,NA,NA,NA
"isoComp_00013035","geneComp_00002657","ENST00000285697.9","C16orf87","d","f","C16orf87","protein_coding","protein_coding",6.25659880096041,5.48724416645457,7.02595343546626,1.74662840289861,1.73012333537527,0.3560373751971,NA,2.70981938810122,3.06328048689725,2.35635828930519,1.5596757706185,0.232809555019648,-0.377110914298028,NA,0.464883333333333,0.5087,0.421066666666667,-0.0876333333333334,NA,NA,FALSE
"isoComp_00013036","geneComp_00002657","ENST00000394806.6","C16orf87","d","f","C16orf87","protein_coding","protein_coding",6.25659880096041,5.48724416645457,7.02595343546626,1.74662840289861,1.73012333537527,0.3560373751971,NA,0.412998882594508,0.114654132057005,0.711343633132011,0.114654132057005,0.122153311570786,2.53275598685639,NA,0.0772,0.0472333333333333,0.107166666666667,0.0599333333333333,NA,NA,FALSE
"isoComp_00013037","geneComp_00002657","ENST00000564250.1","C16orf87","d","f","C16orf87","protein_coding","processed_transcript",6.25659880096041,5.48724416645457,7.02595343546626,1.74662840289861,1.73012333537527,0.3560373751971,NA,1.85418290044633,1.0607682113544,2.64759758953826,0.831694068599416,1.38432908760888,1.31147645544858,NA,0.272383333333333,0.228133333333333,0.316633333333333,0.0885,NA,NA,NA
"isoComp_00013038","geneComp_00002657","ENST00000565112.1","C16orf87","d","f","C16orf87","protein_coding","protein_coding",6.25659880096041,5.48724416645457,7.02595343546626,1.74662840289861,1.73012333537527,0.3560373751971,NA,1.27959762981836,1.24854133614591,1.3106539234908,0.554405217611539,0.758698732642972,0.069499856948458,NA,0.185533333333333,0.215966666666667,0.1551,-0.0608666666666667,NA,NA,FALSE
"isoComp_00013189","geneComp_00002693","ENST00000355848.7","C1D","d","f","C1D","protein_coding","protein_coding",118.11151814026,199.025812833303,37.1972234472164,105.546748795674,2.67683043556336,-2.4193734006783,NA,1.60755765395549,0.680874614918823,2.53424069299217,0.532109201457069,0.245904579452074,1.88073935204534,NA,0.0420833333333333,0.0150666666666667,0.0691,0.0540333333333333,NA,NA,FALSE
"isoComp_00013190","geneComp_00002693","ENST00000407324.5","C1D","d","f","C1D","protein_coding","protein_coding",118.11151814026,199.025812833303,37.1972234472164,105.546748795674,2.67683043556336,-2.4193734006783,NA,86.3040111321249,146.028591012325,26.5794312519244,119.304369543387,1.61285713451363,-2.45742483137456,NA,0.6659,0.615333333333333,0.716466666666667,0.101133333333333,NA,NA,FALSE
"isoComp_00013191","geneComp_00002693","ENST00000409302.1","C1D","d","f","C1D","protein_coding","protein_coding",118.11151814026,199.025812833303,37.1972234472164,105.546748795674,2.67683043556336,-2.4193734006783,NA,2.90641316034579,4.19505382404826,1.61777249664331,4.19505382404826,0.808957604920619,-1.36922518944553,NA,0.0334,0.0262333333333333,0.0405666666666667,0.0143333333333333,NA,NA,FALSE
"isoComp_00013192","geneComp_00002693","ENST00000410067.8","C1D","d","f","C1D","protein_coding","protein_coding",118.11151814026,199.025812833303,37.1972234472164,105.546748795674,2.67683043556336,-2.4193734006783,NA,6.24762343468687,8.04735475913423,4.4478921102395,2.71632667493092,0.0865207777585216,-0.85394457671793,NA,0.09865,0.0761333333333333,0.121166666666667,0.0450333333333333,NA,NA,FALSE
"isoComp_00013193","geneComp_00002693","ENST00000479484.1","C1D","d","f","C1D","protein_coding","retained_intron",118.11151814026,199.025812833303,37.1972234472164,105.546748795674,2.67683043556336,-2.4193734006783,NA,18.8270801986308,36.4525432057669,1.20161719149465,35.996531502873,0.324517326700869,-4.91140933189021,NA,0.13285,0.233966666666667,0.0317333333333333,-0.202233333333333,NA,NA,NA
"isoComp_00013194","geneComp_00002693","ENST00000485709.1","C1D","d","f","C1D","protein_coding","retained_intron",118.11151814026,199.025812833303,37.1972234472164,105.546748795674,2.67683043556336,-2.4193734006783,NA,2.21883256051571,3.62139541710904,0.816269703922391,2.84058737382899,0.416810178696565,-2.13583935569174,NA,0.0271166666666667,0.0332666666666667,0.0209666666666667,-0.0123,NA,NA,NA
"isoComp_00013311","geneComp_00002728","ENST00000372525.7","C1orf50","d","f","C1orf50","protein_coding","protein_coding",6.48358763315583,5.63461075270397,7.33256451360769,3.08446313420713,1.18387545743819,0.379409939013145,NA,1.00532213355577,0.96439720693578,1.04624706017577,0.10099562442743,0.0895422582526951,0.116365423041178,NA,0.2932,0.437233333333333,0.149166666666667,-0.288066666666667,NA,NA,FALSE
"isoComp_00013312","geneComp_00002728","ENST00000468913.2","C1orf50","d","f","C1orf50","protein_coding","processed_transcript",6.48358763315583,5.63461075270397,7.33256451360769,3.08446313420713,1.18387545743819,0.379409939013145,NA,5.25942444634472,4.54573191667773,5.97311697601171,3.21129597501824,1.20680245773007,0.393214415671954,NA,0.668216666666667,0.534,0.802433333333333,0.268433333333333,NA,NA,NA
"isoComp_00013313","geneComp_00002728","ENST00000494155.1","C1orf50","d","f","C1orf50","protein_coding","retained_intron",6.48358763315583,5.63461075270397,7.33256451360769,3.08446313420713,1.18387545743819,0.379409939013145,NA,0.218841053255337,0.124481629090463,0.313200477420212,0.124481629090463,0.167715306509965,1.26502022280309,NA,0.0386,0.0288,0.0484,0.0196,NA,NA,NA
"isoComp_00013613","geneComp_00002801","ENST00000232519.9","C3orf14","d","f","C3orf14","protein_coding","protein_coding",41.7123620340179,52.4322187186411,30.9925053493947,10.6621311837053,0.270654114831167,-0.758343918091404,NA,6.932541459351,13.3539996530318,0.51108326567016,13.3539996530318,0.51108326567016,-4.6806941160238,NA,0.167916666666667,0.3193,0.0165333333333333,-0.302766666666667,NA,NA,FALSE
"isoComp_00013614","geneComp_00002801","ENST00000462069.6","C3orf14","d","f","C3orf14","protein_coding","protein_coding",41.7123620340179,52.4322187186411,30.9925053493947,10.6621311837053,0.270654114831167,-0.758343918091404,NA,0.733053101078996,0.90787725763699,0.558228944521002,0.508972629693049,0.0928755975676314,-0.691828921768565,NA,0.0198666666666667,0.0217333333333333,0.018,-0.00373333333333334,NA,NA,FALSE
"isoComp_00013615","geneComp_00002801","ENST00000486169.5","C3orf14","d","f","C3orf14","protein_coding","processed_transcript",41.7123620340179,52.4322187186411,30.9925053493947,10.6621311837053,0.270654114831167,-0.758343918091404,NA,1.94194698382802,1.29230343744084,2.5915905302152,0.822703775124802,0.259707123048904,0.998328274692548,NA,0.0554833333333333,0.0273,0.0836666666666667,0.0563666666666667,NA,NA,NA
"isoComp_00013616","geneComp_00002801","ENST00000491323.5","C3orf14","d","f","C3orf14","protein_coding","retained_intron",41.7123620340179,52.4322187186411,30.9925053493947,10.6621311837053,0.270654114831167,-0.758343918091404,NA,0.900225490156413,0.648321523553992,1.15212945675883,0.356255283244298,0.293042606074569,0.81990651641521,NA,0.02515,0.0130333333333333,0.0372666666666667,0.0242333333333333,NA,NA,NA
"isoComp_00013617","geneComp_00002801","ENST00000494481.5","C3orf14","d","f","C3orf14","protein_coding","protein_coding",41.7123620340179,52.4322187186411,30.9925053493947,10.6621311837053,0.270654114831167,-0.758343918091404,NA,0.459705164296563,0.919410328593127,0,0.832530431107175,0,-6.53824377258223,NA,0.00653333333333333,0.0130666666666667,0,-0.0130666666666667,NA,NA,FALSE
"isoComp_00013618","geneComp_00002801","ENST00000542214.2","C3orf14","d","f","C3orf14","protein_coding","protein_coding",41.7123620340179,52.4322187186411,30.9925053493947,10.6621311837053,0.270654114831167,-0.758343918091404,NA,30.7448898353069,35.3103065183843,26.1794731522295,20.0439257769833,0.814463908113969,-0.431510825499115,NA,0.725033333333333,0.605533333333333,0.844533333333333,0.239,NA,NA,FALSE
"isoComp_00013765","geneComp_00002846","ENST00000369574.2","C6orf163","d","f","C6orf163","protein_coding","retained_intron",2.14852950757469,3.6644587099102,0.632600305239189,0.91253517554005,0.187302104980006,-2.5155381687936,NA,0.388195963593732,0.696166575186777,0.0802253520006871,0.48002657292079,0.0802253520006871,-2.96840376427045,NA,0.1974,0.181133333333333,0.213666666666667,0.0325333333333333,NA,NA,NA
"isoComp_00013766","geneComp_00002846","ENST00000388923.5","C6orf163","d","f","C6orf163","protein_coding","protein_coding",2.14852950757469,3.6644587099102,0.632600305239189,0.91253517554005,0.187302104980006,-2.5155381687936,NA,0.602212371239831,1.04076028117444,0.163664461305221,0.724543996275232,0.0550619111411519,-2.5970591163662,NA,0.26155,0.269066666666667,0.254033333333333,-0.0150333333333333,NA,NA,FALSE
"isoComp_00013767","geneComp_00002846","ENST00000608326.1","C6orf163","d","f","C6orf163","protein_coding","protein_coding",2.14852950757469,3.6644587099102,0.632600305239189,0.91253517554005,0.187302104980006,-2.5155381687936,NA,0.213411452906759,0.395227435983624,0.0315954698298926,0.218244313910674,0.0166097275335946,-3.28423353746948,NA,0.0945666666666667,0.119233333333333,0.0699,-0.0493333333333333,NA,NA,FALSE
"isoComp_00013768","geneComp_00002846","ENST00000608891.1","C6orf163","d","f","C6orf163","protein_coding","processed_transcript",2.14852950757469,3.6644587099102,0.632600305239189,0.91253517554005,0.187302104980006,-2.5155381687936,NA,0.944709719834372,1.53230441756536,0.357115022103388,1.11839307828786,0.209146786538254,-2.07078349530303,NA,0.446466666666667,0.430566666666667,0.462366666666667,0.0318,NA,NA,NA
"isoComp_00013837","geneComp_00002871","ENST00000286688.6","C8orf37","d","f","C8orf37","protein_coding","protein_coding",2.50044937811137,3.46068733749764,1.5402114187251,0.844219480335999,0.233081007799712,-1.16275641899867,NA,2.50044937811137,3.46068733749764,1.5402114187251,0.844219480335999,0.233081007799712,-1.16275641899867,NA,1,1,1,0,NA,NA,FALSE
"isoComp_00013842","geneComp_00002873","ENST00000297324.5","C8orf48","d","f","C8orf48","protein_coding","protein_coding",7.5214557500157,10.6888592191243,4.35405228090709,3.2816660421061,0.423304302696284,-1.29371668522494,NA,7.5214557500157,10.6888592191243,4.35405228090709,3.2816660421061,0.423304302696284,-1.29371668522494,NA,1,1,1,0,NA,NA,FALSE
"isoComp_00013850","geneComp_00002875","ENST00000276704.6","C8orf76","d","f","C8orf76","protein_coding","protein_coding",32.5471605369283,30.445857968126,34.6484631057307,7.45567690073311,1.74535988188803,0.186487934099614,NA,23.3278930773543,27.3890291747064,19.2667569800021,8.90328244729498,0.541192054853477,-0.507262414743615,NA,0.715483333333333,0.8736,0.557366666666667,-0.316233333333333,NA,NA,FALSE
"isoComp_00013851","geneComp_00002875","ENST00000517760.1","C8orf76","d","f","C8orf76","protein_coding","processed_transcript",32.5471605369283,30.445857968126,34.6484631057307,7.45567690073311,1.74535988188803,0.186487934099614,NA,2.40621619206611,1.41188374047341,3.40054864365881,1.41188374047341,0.267509869848502,1.26220033086046,NA,0.0771,0.0562666666666667,0.0979333333333333,0.0416666666666667,NA,NA,NA
"isoComp_00013852","geneComp_00002875","ENST00000518996.1","C8orf76","d","f","C8orf76","protein_coding","retained_intron",32.5471605369283,30.445857968126,34.6484631057307,7.45567690073311,1.74535988188803,0.186487934099614,NA,0.663689726043198,0,1.3273794520864,0,0.207967822973935,7.06326504636142,NA,0.0195166666666667,0,0.0390333333333333,0.0390333333333333,NA,NA,NA
"isoComp_00013853","geneComp_00002875","ENST00000519791.5","C8orf76","d","f","C8orf76","protein_coding","processed_transcript",32.5471605369283,30.445857968126,34.6484631057307,7.45567690073311,1.74535988188803,0.186487934099614,NA,0.0999795551882467,0.0655166468897172,0.134442463486776,0.0655166468897172,0.134442463486776,0.935628318673505,NA,0.00338333333333333,0.0026,0.00416666666666667,0.00156666666666667,NA,NA,NA
"isoComp_00013854","geneComp_00002875","ENST00000521310.5","C8orf76","d","f","C8orf76","protein_coding","processed_transcript",32.5471605369283,30.445857968126,34.6484631057307,7.45567690073311,1.74535988188803,0.186487934099614,NA,5.73241955893894,1.29621554858551,10.1686235692924,0.707831776239632,1.25233347933953,2.96207759068471,NA,0.173366666666667,0.0553333333333333,0.2914,0.236066666666667,NA,NA,NA
"isoComp_00013855","geneComp_00002875","ENST00000522477.1","C8orf76","d","f","C8orf76","protein_coding","processed_transcript",32.5471605369283,30.445857968126,34.6484631057307,7.45567690073311,1.74535988188803,0.186487934099614,NA,0.252414645282504,0.247178701681578,0.257650588883429,0.123800028590558,0.139987342561544,0.0575796564038391,NA,0.00905,0.0107666666666667,0.00733333333333333,-0.00343333333333333,NA,NA,NA
"isoComp_00013856","geneComp_00002875","ENST00000523726.1","C8orf76","d","f","C8orf76","protein_coding","retained_intron",32.5471605369283,30.445857968126,34.6484631057307,7.45567690073311,1.74535988188803,0.186487934099614,NA,0.0645477820550708,0.0360341557893445,0.093061408320797,0.0360341557893445,0.093061408320797,1.16272761737788,NA,0.0021,0.00143333333333333,0.00276666666666667,0.00133333333333333,NA,NA,NA
"isoComp_00013939","geneComp_00002905","ENST00000318636.8","CA5B","d","f","CA5B","protein_coding","protein_coding",1.51539409799305,1.34444595208208,1.68634224390402,0.241185509295145,0.385475444298044,0.32472444355089,NA,0.296365892422013,0.466499217378573,0.126232567465453,0.198547322814042,0.0134644029525731,-1.80640221243347,NA,0.266016666666667,0.446166666666667,0.0858666666666667,-0.3603,NA,NA,FALSE
"isoComp_00013940","geneComp_00002905","ENST00000380319.2","CA5B","d","f","CA5B","protein_coding","retained_intron",1.51539409799305,1.34444595208208,1.68634224390402,0.241185509295145,0.385475444298044,0.32472444355089,NA,0.0736837837009127,0,0.147367567401825,0,0.147367567401825,3.97606633478081,NA,0.0321,0,0.0642,0.0642,NA,NA,NA
"isoComp_00013941","geneComp_00002905","ENST00000454127.2","CA5B","d","f","CA5B","protein_coding","protein_coding",1.51539409799305,1.34444595208208,1.68634224390402,0.241185509295145,0.385475444298044,0.32472444355089,NA,0.716070542895377,0.619155979489127,0.812985106301626,0.395937234821211,0.142269779030492,0.387448589762947,NA,0.458733333333333,0.387166666666667,0.5303,0.143133333333333,NA,NA,TRUE
"isoComp_00013942","geneComp_00002905","ENST00000474624.5","CA5B","d","f","CA5B","protein_coding","retained_intron",1.51539409799305,1.34444595208208,1.68634224390402,0.241185509295145,0.385475444298044,0.32472444355089,NA,0.0736837837009127,0,0.147367567401825,0,0.147367567401825,3.97606633478081,NA,0.0321,0,0.0642,0.0642,NA,NA,NA
